Q_no,Chakra_Name_kn,Chakra_Name_te,Chakra_Name_en,Chakra_Name_sa,karaka_no,karaka_name_kn,karaka_name_te,karaka_name_en,karaka_name_sa,chakra_result_kn,chakra_result_te,chakra_result_en,chakra_result_sa
34,ರಾಜ್ಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,రాజ్య పరీక్షా చక్రం  ,Kingdom Examination Chakra  ,राज्य परीक्षा चक्रम्  ,7,ಭೀಥಿಲ,భీథిల,Beethila,भीथिल,ನಿನಗೆ ಈ ರಾಜ್ಯದಲ್ಲಿ ವೊಳ್ಳೆಯದಾಗುವುದು. ,ఈ రాజ్యంలో శుభం.,Good will happen in this kingdom.,अस्मिन् राज्ये शुभम्।
35,ಸಂತಾನ ಪರೀಕ್ಷಾ ಚಕ್ರ,స్థాన పరీక్షా చక్రం  ,Position Examination Chakra  ,स्थान परीक्षा चक्रम्  ,3,ಶ್ರೀರಾಮ,శ్రీరామ,Sri Rama,श्रीराम,ಪುತ್ರ ಬೇಕೆನ್ನುವ ಬೈಯಕೆ ಅತಿಕಷ್ಟದಿಂದ ಯೆಂದೋಒಂದುದಿನ ಈಡೇರಬೌದು,పుత్ర కోరిక కష్టంతో నెరవేరుతుంది.,Desire for a son will be fulfilled with difficulty.,पुत्रकामना कष्टेन सिद्ध्यति।
35,ಸಂತಾನ ಪರೀಕ್ಷಾ ಚಕ್ರ,స్థాన పరీక్షా చక్రం  ,Position Examination Chakra  ,स्थान परीक्षा चक्रम्  ,4,ಲಕ್ಷ್ಮಣ,లక్ష్మణుడు,Lakshmana,लक्ष्मण,ಸ್ವಲ್ಪದಿನ ಆಲಸ್ಯವಾದನಂತರ ವಿಶೇಷವಾಗಿ ಪುತ್ರಲಾಭವಾಗುವುದು,కొంతకాలం తరువాత పుత్రలాభం.,After some time; you will gain a son.,कालानन्तरं पुत्रलाभः।
35,ಸಂತಾನ ಪರೀಕ್ಷಾ ಚಕ್ರ,స్థాన పరీక్షా చక్రం  ,Position Examination Chakra  ,स्थान परीक्षा चक्रम्  ,6,ಅಂಗದ,అంగద,organ,अंगद,ನಿನಗೆ ವೊಳ್ಳೆಯ ಸ್ಥಾನವು ಸಿಗುವುದು. ಸ್ವಲ್ಫ ಆಲಸ್ಯವಾಗುವುದು,మంచి స్థానం లభిస్తుంది కానీ ఆలస్యం.,You will get a good position; but with delay.,उत्तमस्थानलाभः विलम्बेन।
35,ಸಂತಾನ ಪರೀಕ್ಷಾ ಚಕ್ರ,స్థాన పరీక్షా చక్రం  ,Position Examination Chakra  ,स्थान परीक्षा चक्रम्  ,5,ಜಾಂಬವಂತ,జాంబవంతుడు,Jambavanta,जांबवंत,ನಿನಗೆ ಹೆಣ್ಣು ಸಂತಾನ ಒಂದೇ ಇರುತ್ತದೆ,ఒకే కుమార్తె ఉంటుంది.,You will have only one daughter.,एकैव कन्या।
35,ಸಂತಾನ ಪರೀಕ್ಷಾ ಚಕ್ರ,స్థాన పరీక్షా చక్రం  ,Position Examination Chakra  ,स्थान परीक्षा चक्रम्  ,8,ವಾಲಿ,వాలి,Wally,वालि,ನಿನಗೆ ಈಗ ಸಂತಾನ ಪ್ರಾಪ್ತಿಯಿಲ್ಲ.,ఇప్పుడు సంతానం లేదు.,At present; there is no progeny.,अधुना सन्तानं न।
35,ಸಂತಾನ ಪರೀಕ್ಷಾ ಚಕ್ರ,స్థాన పరీక్షా చక్రం  ,Position Examination Chakra  ,स्थान परीक्षा चक्रम्  ,7,ಹನುಮ,హనుమ,Hanuman,हनुम,ನಿನಗೆ ಸುಂದರವಾದ ಸಂತಾನಪ್ರಾಪ್ತಿಯಾಗುವುದು. ಚಿಂತಿಸಬೇಡ,సుందరమైన సంతానం లభిస్తుంది.,You will have beautiful children.,सुन्दरं सन्तानम्।
35,ಸಂತಾನ ಪರೀಕ್ಷಾ ಚಕ್ರ,స్థాన పరీక్షా చక్రం  ,Position Examination Chakra  ,स्थान परीक्षा चक्रम्  ,10,ನೀಲ,నీల,blue,नील,ನಿನಗೆ ಉತ್ತಮವಾದ ಕನ್ಯಾ ಸಂತಾನವಾಗುವುದು.,మంచి కుమార్తె జన్మిస్తుంది.,A good female child will be born.,उत्तमा कन्या।
35,ಸಂತಾನ ಪರೀಕ್ಷಾ ಚಕ್ರ,స్థాన పరీక్షా చక్రం  ,Position Examination Chakra  ,स्थान परीक्षा चक्रम्  ,9,ನಲ,నల,Nala,नल,ನಿನಗೆ ಮೂರು ಜನ ಸಂತಾನವಾಗುವುದು. ವಿಚಾರಿಸಬೇಡ,మూడు సంతానం ఉంటుంది.,You will have three children.,त्रयः सन्तानाः।
36,ಸಂಚಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,సంచయ పరీక్షా చక్రం  ,Accumulation Examination Chakra  ,संचय परीक्षा चक्रम्  ,9,ಗೋರಖನಾಥ,గోరఖనాథ,Gorakhnath,गोरखनाथ,ಒಂದಾಗಿ ಮಾಡುವುದು ತುಂಬಾ ಕಷ್ಟತರ. ಆದರೇ ವೊಳ್ಳೆಯದೇ ಆಗುತ್ತದೆ. ವಿಚಾರಿಸಬೇಡ,ఈ పని కష్టం కానీ శుభం.,This task is difficult but will end well.,कार्यं कठिनम्। अन्ते शुभम्।
36,ಸಂಚಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,సంచయ పరీక్షా చక్రం  ,Accumulation Examination Chakra  ,संचय परीक्षा चक्रम्  ,1,ಆಂಗೀರಸ,అంగీరస,Angirasa,आंगीरस,ನಿನಗೀಸಮಯ ಲಾಭದಾಯಕವಾಗಿ ಇದೆ. ಚಿಂತಿಸಬೇಡ,ఈ కాలం లాభదాయకం.,This time is profitable.,कालः लाभकरः।
36,ಸಂಚಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,సంచయ పరీక్షా చక్రం  ,Accumulation Examination Chakra  ,संचय परीक्षा चक्रम्  ,10,ಅಗಸ್ತ್ಯ,అగస్త్య,Agastya,अगस्त्य,ನೀನು ಮಾಡುತ್ತಿರುವ ರಾಚಕಾರ್ಯ ವಿವೇಕಹೀನವಾಗಿದೆ. ಬಹಳಾ ಪ್ರಮಾದವಿದೆ,నీ పని అవివేకంగా ఉంది.,Your actions are unwise.,कार्यं अविवेकपूर्णम्।
36,ಸಂಚಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,సంచయ పరీక్షా చక్రం  ,Accumulation Examination Chakra  ,संचय परीक्षा चक्रम्  ,6,ದೂರ್ವಾಸ,దూర్వాస,Durvasa,दूर्वास,ನಿನಗೆ ಈ ಸಮಯ ಲಾಭದಾಯಕವಾಗಿದೆ,ఈ కాలం లాభదాయకం.,This time is profitable.,कालः लाभकरः।
36,ಸಂಚಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,సంచయ పరీక్షా చక్రం  ,Accumulation Examination Chakra  ,संचय परीक्षा चक्रम्  ,2,ಜನಕ,జనక,Janaka,जनक,ನಿನಗೆ ಈ ಸಮಯವು ಕೆಟ್ಟದ್ದು. ಮೃತ್ಯುಸಮಾನವಾಗಿದೆ,ఈ కాలం చెడు.,This time is unfavorable.,कालः अशुभः।
36,ಸಂಚಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,సంచయ పరీక్షా చక్రం  ,Accumulation Examination Chakra  ,संचय परीक्षा चक्रम्  ,3,ನಾರದ,నారద,Narada,नारद,ನೀನು ಆ ಪ್ರದೇಶವನ್ನು ಬಿಡಬೇಡ. ಅಲ್ಲಿ ನಿನಗೆ ಸುಖಭೋಗವು ಆಗುವುದು,ఈ స్థలం వదలవద్దు.,Do not leave this place.,स्थानं मा त्यज।
36,ಸಂಚಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,సంచయ పరీక్షా చక్రం  ,Accumulation Examination Chakra  ,संचय परीक्षा चक्रम्  ,5,ಸನಂದನ,సనందన,pleasure,सनंदन,ನಿನಗೆ ಈ ಸಮಯವು ವೊಳ್ಲೆಯದಾಗಿಲ್ಲ. ಮರಣಾವಸ್ಥೆಗೆ ಸಮಾನವಾಗಿದೆ,ఈ కాలం మంచిది కాదు.,This time is not good.,कालः न शुभः।
36,ಸಂಚಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,సంచయ పరీక్షా చక్రం  ,Accumulation Examination Chakra  ,संचय परीक्षा चक्रम्  ,7,ವಸಿಷ್ಟ,వసిష్ట,Vasishta,वसिष्ट,ನಿನಗೆ ಈ  ಸಮಯವು ವೊಳ್ಳೆಯದಾಗಿ ಕಾಣಿಸುತ್ತಿದೆ,ఈ కాలం మంచిదిగా కనిపిస్తుంది.,This time appears favorable.,कालः शुभवत् दृश्यते।
36,ಸಂಚಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,సంచయ పరీక్షా చక్రం  ,Accumulation Examination Chakra  ,संचय परीक्षा चक्रम्  ,8,ಭೀಥಿಲ,భీథిల,Beethila,भीथिल,ನಿನಗೆ ಸ್ವಲ್ಫದಿನದನಂತರ ಶುಭವಾಗುವುದು. ಸಮಯ ಬರುತ್ತದೆ.,కొంతకాలం తరువాత శుభం.,After some time; good results will come.,कालानन्तरं शुभम्।
37,ವಿವಾಹ ಪರೀಕ್ಷಾ ಚಕ್ರ,వివాహ పరీక్షా చక్రం  ,Marriage Examination Chakra  ,विवाह परीक्षा चक्रम्  ,2,ಶ್ರೀರಾಮ,శ్రీరామ,Sri Rama,श्रीराम,ನಿನ್ನ ಪಟ್ಟಣಕ್ಕೆ ದಕ್ಷಿಣ ದಿಕ್ಕಿನ ಜಲಪ್ರದೇಶವನ್ನು ದಾಟಿದ ಸ್ಥಳದಲ್ಲಿ ವಿವಾಹವಾಗುತ್ತದೆ. ವಿವಾಹ ವಿಲಂಭವಾಗುತ್ತದೆ,దక్షిణ దిశలో నీటిని దాటి వివాహం.,Marriage will happen in the south beyond water.,दक्षिणदिशि जलात् परे विवाहः।
37,ವಿವಾಹ ಪರೀಕ್ಷಾ ಚಕ್ರ,వివాహ పరీక్షా చక్రం  ,Marriage Examination Chakra  ,विवाह परीक्षा चक्रम्  ,3,ಲಕ್ಷ್ಮಣ,లక్ష్మణుడు,Lakshmana,लक्ष्मण,ನಿನ್ನ ಮನೆಗೆ ಪೂರ್ವದ ದಿಕ್ಕಿನಲ್ಲಿ ವಿವಾಹವಾಗುವುದು,తూర్పు దిశలో వివాహం.,Marriage will happen in the east.,पूर्वदिशि विवाहः।
37,ವಿವಾಹ ಪರೀಕ್ಷಾ ಚಕ್ರ,వివాహ పరీక్షా చక్రం  ,Marriage Examination Chakra  ,विवाह परीक्षा चक्रम्  ,5,ಅಂಗದ,అంగద,organ,अंगद,ನಿನ್ನ ಪ್ರದೇಶದಲ್ಲೇ ಗ್ರಾಮದಲ್ಲಿ ಪೂರ್ವದಿಕ್ಕಿನಲ್ಲಿ ವಿವಾಹವಾಗುತ್ತದೆ,నీ ప్రాంతంలో తూర్పు దిశలో వివాహం.,Marriage will occur in your region towards the east.,स्वदेशे पूर्वदिशि विवाहः।
37,ವಿವಾಹ ಪರೀಕ್ಷಾ ಚಕ್ರ,వివాహ పరీక్షా చక్రం  ,Marriage Examination Chakra  ,विवाह परीक्षा चक्रम्  ,4,ಜಾಂಬವಂತ,జాంబవంతుడు,Jambavanta,जांबवंत,ನಿನಗೆ ಶೀಘ್ರದಲ್ಲಿ ವಿವಾಹವಾಗುತ್ತದೆ,త్వరలో వివాహం.,Marriage will happen soon.,शीघ्रं विवाहः।
37,ವಿವಾಹ ಪರೀಕ್ಷಾ ಚಕ್ರ,వివాహ పరీక్షా చక్రం  ,Marriage Examination Chakra  ,विवाह परीक्षा चक्रम्  ,7,ವಾಲಿ,వాలి,Wally,वालि,ನಿನಗೆ ಈಗ ವಿವಾಹವಾಗುವುದಿಲ್ಲ,ఇప్పుడు వివాహం లేదు.,Marriage will not happen now.,अधुना विवाहः न।
37,ವಿವಾಹ ಪರೀಕ್ಷಾ ಚಕ್ರ,వివాహ పరీక్షా చక్రం  ,Marriage Examination Chakra  ,विवाह परीक्षा चक्रम्  ,6,ಹನುಮ,హనుమ,Hanuman,हनुम,ನಿನಗೆ ವಿವಾಹವಾಗುತ್ತದೆ. ಸ್ವಲ್ಪ ವಿಲಂಭವಾಗುತ್ತದೆ,వివాహం జరుగుతుంది కానీ ఆలస్యం.,Marriage will happen with delay.,विवाहः विलम्बेन।
37,ವಿವಾಹ ಪರೀಕ್ಷಾ ಚಕ್ರ,వివాహ పరీక్షా చక్రం  ,Marriage Examination Chakra  ,विवाह परीक्षा चक्रम्  ,9,ನೀಲ,నీల,blue,नील,ನೀನಿರುವ ನಗರಕ್ಕೆ ಉತ್ತರ ದಿಕ್ಕಿನಲ್ಲಿ ವಿವಾಹವಾಗುತ್ತದೆ,ఉత్తర దిశలో వివాహం.,Marriage will occur in the north.,उत्तरदिशि विवाहः।
37,ವಿವಾಹ ಪರೀಕ್ಷಾ ಚಕ್ರ,వివాహ పరీక్షా చక్రం  ,Marriage Examination Chakra  ,विवाह परीक्षा चक्रम्  ,8,ನಲ,నల,Nala,नल,ಗ್ರಾಮಕ್ಕೆ ಪೂರ್ವದಕಡೆಯಲ್ಲಿ ಶೀಘ್ರದಲ್ಲಿ ವಿವಾಹವಾಗುತ್ತದೆ,తూర్పు గ్రామంలో త్వరలో వివాహం.,Marriage will happen soon in the eastern village.,पूर्वग्रामे शीघ्रं विवाहः।
37,ವಿವಾಹ ಪರೀಕ್ಷಾ ಚಕ್ರ,వివాహ పరీక్షా చక్రం  ,Marriage Examination Chakra  ,विवाह परीक्षा चक्रम्  ,1,ವಿಭೀಷಣ,విభీషణుడు,Bhishana,विभीषण,ನೀನಿರುವ ಸ್ಥಳಕ್ಕೆ ದಕ್ಷಿಣದಿಕ್ಕಿನಲ್ಲಿ ವಿವಾಹವಾಗುತ್ತದೆ. ಸ್ವಲ್ಫ ಆಲಸ್ಯವಾಗುತ್ತದೆ.,దక్షిణ దిశలో వివాహం ఆలస్యంగా.,Marriage will happen in the south with delay.,दक्षिणदिशि विवाहः विलम्बेन।
37,ವಿವಾಹ ಪರೀಕ್ಷಾ ಚಕ್ರ,వివాహ పరీక్షా చక్రం  ,Marriage Examination Chakra  ,विवाह परीक्षा चक्रम्  ,10,ಸುಗ್ರೀವ,సుగ్రీవ,Sugriva,सुग्रीव,ನೀನಿರುವ ನಗರಕ್ಕೆ ಉತ್ತರ ದಿಕ್ಕಿನಲ್ಲಿ ವಿವಾಹವಾಗುತ್ತದೆ,వివాహం మీ నగరానికి ఉత్తరాన జరుగుతుంది.,The wedding will take place north of your city.,विवाहः भवतः नगरस्य उत्तरदिशि भविष्यति।
38,ವಿಕ್ರಯ ಪರೀಕ್ಷಾ ಚಕ್ರ,విక్రయ పరీక్షా చక్రం  ,Sale Examination Chakra  ,विक्रय परीक्षा चक्रम्  ,2,ಗೋರಖನಾಥ,గోరఖనాథ,Gorakhnath,गोरखनाथ,ಆ ವಸ್ತು ನಿಶ್ಶೇಷವಾಗಿ ಮಾರಲ್ಪಡುವುದಿಲ್ಲ,ఈ వస్తువు పూర్తిగా అమ్మబడదు.,This item will not be completely sold.,वस्तु न सम्पूर्णतया विक्रीयते।
